matching,PP1-MATH-X.137_Kenyan_Shilling_Shopping_Spree_137,Match shilling values!,,,1,,,,,,,,1,1 KES,5,5 KES,10,10 KES
multiple_choice,PP1-MATH-X.138_PP1_Math_Curriculum_Review_138,What number comes after 19 in full review?,cr138_q1.webp,audio_cr1.mp3,1,20,18,15,,,1,,,,,,,
multiple_choice,PP1-MATH-X.138_PP1_Math_Curriculum_Review_138,What is 5 plus 5 in review?,cr138_q2.webp,audio_cr2.mp3,1,10,5,8,,,1,,,,,,,
multiple_choice,PP1-MATH-X.138_PP1_Math_Curriculum_Review_138,Which 3D shape is round like a ball?,cr138_q3.webp,audio_cr3.mp3,1,SPHERE,CUBE,CONE,,,1,,,,,,,
multiple_choice,PP1-MATH-X.138_PP1_Math_Curriculum_Review_138,Which pattern rule is Red Yellow Blue Red Yellow Blue?,cr138_q4.webp,audio_cr4.mp3,1,ABC,AABB,AB,,,1,,,,,,,
multiple_choice,PP1-MATH-X.138_PP1_Math_Curriculum_Review_138,An elephant is heavy and a feather is...?,cr138_q5.webp,audio_cr5.mp3,1,LIGHT,HEAVY,FULL,,,1,,,,,,,
multiple_choice,PP1-MATH-X.138_PP1_Math_Curriculum_Review_138,What coin has value 10 in Kenya?,cr138_q6.webp,audio_cr6.mp3,1,10 KES,1 KES,5 KES,,,1,,,,,,,
count_objects,PP1-MATH-X.138_PP1_Math_Curriculum_Review_138,Count 20 curriculum review star trophies!,cr138_count1.webp,audio_cr7.mp3,1,20,18,19,,🏆,20,,,,,,,
count_objects,PP1-MATH-X.138_PP1_Math_Curriculum_Review_138,Count 15 review counting medals!,cr138_count2.webp,audio_cr8.mp3,1,15,12,18,,🥇,15,,,,,,,
count_objects,PP1-MATH-X.138_PP1_Math_Curriculum_Review_138,Count 10 review math crowns!,cr138_count3.webp,audio_cr9.mp3,1,10,8,12,,👑,10,,,,,,,
speak_repeat,PP1-MATH-X.138_PP1_Math_Curriculum_Review_138,Say out loud clearly: PP1 MATH FULL CURRICULUM REVIEW SUCCESS!,speak_cr1.webp,audio_cr10.mp3,1,PP1 Math Full Curriculum Review Success,,,,,,PP1 Math Full Curriculum Review Success,,,,,,,
speak_repeat,PP1-MATH-X.138_PP1_Math_Curriculum_Review_138,Say out loud clearly: NUMBERS SHAPES PATTERNS AND MEASUREMENT REVIEW!,speak_cr2.webp,audio_cr11.mp3,1,Numbers Shapes Patterns And Measurement Review,,,,,,Numbers Shapes Patterns And Measurement Review,,,,,,,
matching,PP1-MATH-X.138_PP1_Math_Curriculum_Review_138,Match curriculum math domains!,,,1,,,,,,,,Numbers,20,Shapes,SPHERE,Money,10 KES
matching,PP1-MATH-X.138_PP1_Math_Curriculum_Review_138,Match review symbols!,,,1,,,,,,,,Trophy 🏆,MASTER,Medal 🥇,WINNER,Crown 👑,REVIEW
multiple_choice,PP1-MATH-X.139_PP1_Math_Ultimate_Challenge_139,What number comes after 19 in ultimate challenge?,uc139_q1.webp,audio_uc1.mp3,1,20,18,15,,,1,,,,,,,
multiple_choice,PP1-MATH-X.139_PP1_Math_Ultimate_Challenge_139,What is 5 plus 5 in ultimate challenge?,uc139_q2.webp,audio_uc2.mp3,1,10,5,8,,,1,,,,,,,
multiple_choice,PP1-MATH-X.139_PP1_Math_Ultimate_Challenge_139,Which 3D shape is round like a ball?,uc139_q3.webp,audio_uc3.mp3,1,SPHERE,CUBE,CONE,,,1,,,,,,,
multiple_choice,PP1-MATH-X.139_PP1_Math_Ultimate_Challenge_139,Which pattern rule is Red Yellow Blue Red Yellow Blue?,uc139_q4.webp,audio_uc4.mp3,1,ABC,AABB,AB,,,1,,,,,,,
multiple_choice,PP1-MATH-X.139_PP1_Math_Ultimate_Challenge_139,An elephant is heavy and a feather is...?,uc139_q5.webp,audio_uc5.mp3,1,LIGHT,HEAVY,FULL,,,1,,,,,,,
multiple_choice,PP1-MATH-X.139_PP1_Math_Ultimate_Challenge_139,What coin has value 10 in Kenya?,uc139_q6.webp,audio_uc6.mp3,1,10 KES,1 KES,5 KES,,,1,,,,,,,
count_objects,PP1-MATH-X.139_PP1_Math_Ultimate_Challenge_139,Count 20 ultimate challenge star trophies!,uc139_count1.webp,audio_uc7.mp3,1,20,18,19,,🏆,20,,,,,,,
count_objects,PP1-MATH-X.139_PP1_Math_Ultimate_Challenge_139,Count 15 ultimate challenge medals!,uc139_count2.webp,audio_uc8.mp3,1,15,12,18,,🥇,15,,,,,,,
count_objects,PP1-MATH-X.139_PP1_Math_Ultimate_Challenge_139,Count 10 ultimate challenge crowns!,uc139_count3.webp,audio_uc9.mp3,1,10,8,12,,👑,10,,,,,,,
speak_repeat,PP1-MATH-X.139_PP1_Math_Ultimate_Challenge_139,Say out loud clearly: PP1 MATH ULTIMATE CHALLENGE SUCCESS!,speak_uc1.webp,audio_uc10.mp3,1,PP1 Math Ultimate Challenge Success,,,,,,PP1 Math Ultimate Challenge Success,,,,,,,
speak_repeat,PP1-MATH-X.139_PP1_Math_Ultimate_Challenge_139,Say out loud clearly: I PASSED THE ULTIMATE MATH CHALLENGE!,speak_uc2.webp,audio_uc11.mp3,1,I Passed The Ultimate Math Challenge,,,,,,I Passed The Ultimate Math Challenge,,,,,,,
matching,PP1-MATH-X.139_PP1_Math_Ultimate_Challenge_139,Match ultimate challenge domains!,,,1,,,,,,,,Numbers,20,Shapes,SPHERE,Money,10 KES
matching,PP1-MATH-X.139_PP1_Math_Ultimate_Challenge_139,Match ultimate challenge symbols!,,,1,,,,,,,,Trophy 🏆,MASTER,Medal 🥇,WINNER,Crown 👑,ULTIMATE
multiple_choice,PP1-MATH-X.140_PP1_Math_Grand_Champion_140,What number comes after 19 at the grand graduation?,gc140_q1.webp,audio_gc1.mp3,1,20,18,15,,,1,,,,,,,
multiple_choice,PP1-MATH-X.140_PP1_Math_Grand_Champion_140,What is 5 plus 5 at the grand graduation?,gc140_q2.webp,audio_gc2.mp3,1,10,5,8,,,1,,,,,,,
multiple_choice,PP1-MATH-X.140_PP1_Math_Grand_Champion_140,Which 3D shape is round like a ball?,gc140_q3.webp,audio_gc3.mp3,1,SPHERE,CUBE,CONE,,,1,,,,,,,
multiple_choice,PP1-MATH-X.140_PP1_Math_Grand_Champion_140,Which pattern rule is Red Yellow Blue Red Yellow Blue?,gc140_q4.webp,audio_gc4.mp3,1,ABC,AABB,AB,,,1,,,,,,,
multiple_choice,PP1-MATH-X.140_PP1_Math_Grand_Champion_140,An elephant is heavy and a feather is...?,gc140_q5.webp,audio_gc5.mp3,1,LIGHT,HEAVY,FULL,,,1,,,,,,,
multiple_choice,PP1-MATH-X.140_PP1_Math_Grand_Champion_140,What coin has value 10 in Kenya?,gc140_q6.webp,audio_gc6.mp3,1,10 KES,1 KES,5 KES,,,1,,,,,,,
count_objects,PP1-MATH-X.140_PP1_Math_Grand_Champion_140,Count 20 grand champion star trophies!,gc140_count1.webp,audio_gc7.mp3,1,20,18,19,,🏆,20,,,,,,,
count_objects,PP1-MATH-X.140_PP1_Math_Grand_Champion_140,Count 15 grand champion gold medals!,gc140_count2.webp,audio_gc8.mp3,1,15,12,18,,🥇,15,,,,,,,
count_objects,PP1-MATH-X.140_PP1_Math_Grand_Champion_140,Count 10 grand champion crowns!,gc140_count3.webp,audio_gc9.mp3,1,10,8,12,,👑,10,,,,,,,
speak_repeat,PP1-MATH-X.140_PP1_Math_Grand_Champion_140,Say out loud clearly: I AM A PP1 MATH GRAND CHAMPION!,speak_gc1.webp,audio_gc10.mp3,1,I Am A PP1 Math Grand Champion,,,,,,I Am A PP1 Math Grand Champion,,,,,,,
speak_repeat,PP1-MATH-X.140_PP1_Math_Grand_Champion_140,Say out loud clearly: ONE HUNDRED FORTY MISSIONS OF PP1 MATH GRADUATION SUCCESS!,speak_gc2.webp,audio_gc11.mp3,1,One Hundred Forty Missions Of PP1 Math Graduation Success,,,,,,One Hundred Forty Missions Of PP1 Math Graduation Success,,,,,,,
matching,PP1-MATH-X.140_PP1_Math_Grand_Champion_140,Match grand champion math domains!,,,1,,,,,,,,Numbers,20,Shapes,SPHERE,Money,10 KES
matching,PP1-MATH-X.140_PP1_Math_Grand_Champion_140,Match grand champion symbols!,,,1,,,,,,,,Trophy 🏆,CHAMPION,Medal 🥇,WINNER,Crown 👑,GRADUATION




question_type,lesson_title,prompt,prompt_image,prompt_audio,correct_answer,option_1,option_2,option_3,option_4,count_emoji_or_image,target_count,target_word,pair_1_left,pair_1_right,pair_2_left,pair_2_right,pair_3_left,pair_3_right
multiple_choice,PP1-CRE-1.1.1_God_Made_the_Sun_Moon_and_Stars,Who created the bright sun in the sky?,cre_q1.webp,audio_q1.mp3,1,GOD,STARS,WIND,,,1,,,,,,,
multiple_choice,PP1-CRE-1.1.1_God_Made_the_Sun_Moon_and_Stars,God made the sun to give us light during the...?,cre_q2.webp,audio_q2.mp3,1,DAY,NIGHT,RAIN,,,1,,,,,,,
multiple_choice,PP1-CRE-1.1.1_God_Made_the_Sun_Moon_and_Stars,Who made the glowing moon at night?,cre_q3.webp,audio_q3.mp3,1,GOD,CLOUDS,CARS,,,1,,,,,,,
multiple_choice,PP1-CRE-1.1.1_God_Made_the_Sun_Moon_and_Stars,God placed twinkling stars in the...?,cre_q4.webp,audio_q4.mp3,1,SKY,GRASS,WATER,,,1,,,,,,,
multiple_choice,PP1-CRE-1.1.1_God_Made_the_Sun_Moon_and_Stars,We thank God for the beautiful heavenly...?,cre_q5.webp,audio_q5.mp3,1,LIGHTS,TOYS,SHOES,,,1,,,,,,,
multiple_choice,PP1-CRE-1.1.1_God_Made_the_Sun_Moon_and_Stars,Who holds all the stars in His hands?,cre_q6.webp,audio_q6.mp3,1,GOD,BIRDS,TREES,,,1,,,,,,,
count_objects,PP1-CRE-1.1.1_God_Made_the_Sun_Moon_and_Stars,Count 1 bright warm sun created by God!,cre_count1.webp,audio_q7.mp3,1,1,2,3,,☀️,1,,,,,,,
count_objects,PP1-CRE-1.1.1_God_Made_the_Sun_Moon_and_Stars,Count 5 shiny stars twinkling in the night sky!,cre_count2.webp,audio_q8.mp3,1,5,3,4,,⭐,5,,,,,,,
count_objects,PP1-CRE-1.1.1_God_Made_the_Sun_Moon_and_Stars,Count 2 glowing moons made by God!,cre_count3.webp,audio_q9.mp3,1,2,1,3,,🌙,2,,,,,,,
speak_repeat,PP1-CRE-1.1.1_God_Made_the_Sun_Moon_and_Stars,Say out loud clearly: GOD MADE THE SUN MOON AND STARS!,speak_cre1.webp,audio_q10.mp3,1,God Made The Sun Moon And Stars,,,,,,God Made The Sun Moon And Stars,,,,,,,
speak_repeat,PP1-CRE-1.1.1_God_Made_the_Sun_Moon_and_Stars,Say out loud clearly: THANK YOU GOD FOR HEAVENLY LIGHTS!,speak_cre2.webp,audio_q11.mp3,1,Thank You God For Heavenly Lights,,,,,,Thank You God For Heavenly Lights,,,,,,,
matching,PP1-CRE-1.1.1_God_Made_the_Sun_Moon_and_Stars,Match God's sky creations!,,,1,,,,,,,,Sun ☀️,1,Moon 🌙,2,Star ⭐,3
matching,PP1-CRE-1.1.1_God_Made_the_Sun_Moon_and_Stars,Match day and night lights!,,,1,,,,,,,,Day ☀️,1,Night 🌙,2,Stars ⭐,3
multiple_choice,PP1-CRE-1.1.2_God_Made_Plants_Trees_and_Flowers,Who created the green plants and tall trees?,cre_q7.webp,audio_q12.mp3,1,GOD,CARS,ROADS,,,1,,,,,,,
multiple_choice,PP1-CRE-1.1.2_God_Made_Plants_Trees_and_Flowers,God made sweet-smelling colorful...?,cre_q8.webp,audio_q13.mp3,1,FLOWERS,ROCKS,DUST,,,1,,,,,,,
multiple_choice,PP1-CRE-1.1.2_God_Made_Plants_Trees_and_Flowers,Who gives rain and sun to make plants grow?,cre_q9.webp,audio_q14.mp3,1,GOD,KINGS,PILOTS,,,1,,,,,,,
multiple_choice,PP1-CRE-1.1.2_God_Made_Plants_Trees_and_Flowers,Green leaves and big trees give us fresh...?,cre_q10.webp,audio_q15.mp3,1,AIR,NOISE,SMOKE,,,1,,,,,,,
multiple_choice,PP1-CRE-1.1.2_God_Made_Plants_Trees_and_Flowers,We praise God for making tasty fruits on...?,cre_q11.webp,audio_q16.mp3,1,TREES,WALLS,DOORS,,,1,,,,,,,
multiple_choice,PP1-CRE-1.1.2_God_Made_Plants_Trees_and_Flowers,How should we treat God's flowers and plants?,cre_q12.webp,audio_q17.mp3,1,CARE,HURT,BREAK,,,1,,,,,,,
count_objects,PP1-CRE-1.1.2_God_Made_Plants_Trees_and_Flowers,Count 4 tall green trees created by God!,cre_count4.webp,audio_q18.mp3,1,4,2,5,,🌳,4,,,,,,,
count_objects,PP1-CRE-1.1.2_God_Made_Plants_Trees_and_Flowers,Count 5 colorful flowers in God's garden!,cre_count5.webp,audio_q19.mp3,1,5,3,4,,🌸,5,,,,,,,
count_objects,PP1-CRE-1.1.2_God_Made_Plants_Trees_and_Flowers,Count 3 green leaves made by God!,cre_count6.webp,audio_q20.mp3,1,3,1,4,,🍃,3,,,,,,,
speak_repeat,PP1-CRE-1.1.2_God_Made_Plants_Trees_and_Flowers,Say out loud clearly: GOD MADE TREES PLANTS AND FLOWERS!,speak_cre3.webp,audio_q21.mp3,1,God Made Trees Plants And Flowers,,,,,,God Made Trees Plants And Flowers,,,,,,,
speak_repeat,PP1-CRE-1.1.2_God_Made_Plants_Trees_and_Flowers,Say out loud clearly: PRAISE GOD FOR BEAUTIFUL NATURE!,speak_cre4.webp,audio_q22.mp3,1,Praise God For Beautiful Nature,,,,,,Praise God For Beautiful Nature,,,,,,,
matching,PP1-CRE-1.1.2_God_Made_Plants_Trees_and_Flowers,Match God's garden creations!,,,1,,,,,,,,Tree 🌳,1,Flower 🌸,2,Leaf 🍃,3
matching,PP1-CRE-1.1.2_God_Made_Plants_Trees_and_Flowers,Match plants and nature items!,,,1,,,,,,,,Seed 🌱,1,Flower 🌺,2,Palm 🌴,3
multiple_choice,PP1-CRE-1.1.3_God_Made_Animals_Birds_and_Fish,Who made all the animals on the land?,cre_q13.webp,audio_q23.mp3,1,GOD,HUNTERS,TRUCKS,,,1,,,,,,,
multiple_choice,PP1-CRE-1.1.3_God_Made_Animals_Birds_and_Fish,Who created birds that fly high in the sky?,cre_q14.webp,audio_q24.mp3,1,GOD,PLANES,WINDS,,,1,,,,,,,
multiple_choice,PP1-CRE-1.1.3_God_Made_Animals_Birds_and_Fish,God made fish to swim in the...?,cre_q15.webp,audio_q25.mp3,1,WATER,TREES,CLOUDS,,,1,,,,,,,
multiple_choice,PP1-CRE-1.1.3_God_Made_Animals_Birds_and_Fish,Who feeds and cares for every creature?,cre_q16.webp,audio_q26.mp3,1,GOD,NOBODY,NONE,,,1,,,,,,,
multiple_choice,PP1-CRE-1.1.3_God_Made_Animals_Birds_and_Fish,We show love to animals because God made...?,cre_q17.webp,audio_q27.mp3,1,THEM,NONE,TOYS,,,1,,,,,,,
multiple_choice,PP1-CRE-1.1.3_God_Made_Animals_Birds_and_Fish,Big lions and small birds are part of God's...?,cre_q18.webp,audio_q28.mp3,1,CREATION,STORM,FEAR,,,1,,,,,,,
count_objects,PP1-CRE-1.1.3_God_Made_Animals_Birds_and_Fish,Count 3 flying birds made by God!,cre_count7.webp,audio_q29.mp3,1,3,2,4,,🕊️,3,,,,,,,
count_objects,PP1-CRE-1.1.3_God_Made_Animals_Birds_and_Fish,Count 5 swimming fish in God's ocean!,cre_count8.webp,audio_q30.mp3,1,5,3,4,,🐟,5,,,,,,,
count_objects,PP1-CRE-1.1.3_God_Made_Animals_Birds_and_Fish,Count 2 lions created by God!,cre_count9.webp,audio_q31.mp3,1,2,1,4,,🦁,2,,,,,,,
speak_repeat,PP1-CRE-1.1.3_God_Made_Animals_Birds_and_Fish,Say out loud clearly: GOD MADE ANIMALS BIRDS AND FISH!,speak_cre5.webp,audio_q32.mp3,1,God Made Animals Birds And Fish,,,,,,God Made Animals Birds And Fish,,,,,,,
speak_repeat,PP1-CRE-1.1.3_God_Made_Animals_Birds_and_Fish,Say out loud clearly: THANK YOU GOD FOR ALL CREATURES!,speak_cre6.webp,audio_q33.mp3,1,Thank You God For All Creatures,,,,,,Thank You God For All Creatures,,,,,,,
matching,PP1-CRE-1.1.3_God_Made_Animals_Birds_and_Fish,Match God's creature creations!,,,1,,,,,,,,Bird 🕊️,1,Fish 🐟,2,Lion 🦁,3
matching,PP1-CRE-1.1.3_God_Made_Animals_Birds_and_Fish,Match animals to where they live!,,,1,,,,,,,,Sky 🕊️,1,Water 🐟,2,Land 🐘,3
multiple_choice,PP1-CRE-1.1.4_God_Made_Me_Special,Who made you unique, wonderful, and special?,cre_q19.webp,audio_q34.mp3,1,GOD,TOYS,CARS,,,1,,,,,,,
multiple_choice,PP1-CRE-1.1.4_God_Made_Me_Special,God knows your name and loves you...?,cre_q20.webp,audio_q35.mp3,1,ALWAYS,NEVER,LITTLE,,,1,,,,,,,
multiple_choice,PP1-CRE-1.1.4_God_Made_Me_Special,How many people in the world are exactly like you?,cre_q21.webp,audio_q36.mp3,1,NONE,MANY,ALL,,,1,,,,,,,
multiple_choice,PP1-CRE-1.1.4_God_Made_Me_Special,We smile because God created us with...?,cre_q22.webp,audio_q37.mp3,1,LOVE,FEAR,ANGER,,,1,,,,,,,
multiple_choice,PP1-CRE-1.1.4_God_Made_Me_Special,You are special to God because you are His...?,cre_q23.webp,audio_q38.mp3,1,CHILD,TOY,PET,,,1,,,,,,,
multiple_choice,PP1-CRE-1.1.4_God_Made_Me_Special,We say thank you to God for making...?,cre_q24.webp,audio_q39.mp3,1,ME,ROCKS,DUST,,,1,,,,,,,
count_objects,PP1-CRE-1.1.4_God_Made_Me_Special,Count 1 special child loved by God!,cre_count10.webp,audio_q40.mp3,1,1,2,3,,👦,1,,,,,,,
count_objects,PP1-CRE-1.1.4_God_Made_Me_Special,Count 4 happy smiling faces made by God!,cre_count11.webp,audio_q41.mp3,1,4,2,5,,😊,4,,,,,,,
count_objects,PP1-CRE-1.1.4_God_Made_Me_Special,Count 3 hearts showing God's love for me!,cre_count12.webp,audio_q42.mp3,1,3,1,5,,❤️,3,,,,,,,
speak_repeat,PP1-CRE-1.1.4_God_Made_Me_Special,Say out loud clearly: GOD MADE ME SPECIAL AND LOVED!,speak_cre7.webp,audio_q43.mp3,1,God Made Me Special And Loved,,,,,,God Made Me Special And Loved,,,,,,,
speak_repeat,PP1-CRE-1.1.4_God_Made_Me_Special,Say out loud clearly: I AM WONDERFULLY MADE BY GOD!,speak_cre8.webp,audio_q44.mp3,1,I Am Wonderfully Made By God,,,,,,I Am Wonderfully Made By God,,,,,,,
matching,PP1-CRE-1.1.4_God_Made_Me_Special,Match special identity symbols!,,,1,,,,,,,,Smile 😊,1,Heart ❤️,2,Crown 👑,3
matching,PP1-CRE-1.1.4_God_Made_Me_Special,Match God's love for me!,,,1,,,,,,,,Me 👧,1,Love ❤️,2,Cross ✝️,3
multiple_choice,PP1-CRE-1.1.5_My_Body_is_Gods_Temple,Your body is a special gift and a temple of...?,cre_q25.webp,audio_q45.mp3,1,GOD,KINGS,WINDS,,,1,,,,,,,
multiple_choice,PP1-CRE-1.1.5_My_Body_is_Gods_Temple,We wash our hands and clean our body to keep it...?,cre_q26.webp,audio_q46.mp3,1,HEALTHY,DIRTY,SICK,,,1,,,,,,,
multiple_choice,PP1-CRE-1.1.5_My_Body_is_Gods_Temple,God gave us hands to help and not to...?,cre_q27.webp,audio_q47.mp3,1,HURT,LOVE,SHARE,,,1,,,,,,,
multiple_choice,PP1-CRE-1.1.5_My_Body_is_Gods_Temple,God gave us feet to walk in His...?,cre_q28.webp,audio_q48.mp3,1,WAYS,DARK,FEAR,,,1,,,,,,,
multiple_choice,PP1-CRE-1.1.5_My_Body_is_Gods_Temple,God gave us eyes to see His beautiful...?,cre_q29.webp,audio_q49.mp3,1,WORLD,NOISE,NIGHT,,,1,,,,,,,
multiple_choice,PP1-CRE-1.1.5_My_Body_is_Gods_Temple,We use our mouth to speak kind words and...?,cre_q30.webp,audio_q50.mp3,1,PRAY,CRY,SHOUT,,,1,,,,,,,
count_objects,PP1-CRE-1.1.5_My_Body_is_Gods_Temple,Count 2 helping hands given by God!,cre_count13.webp,audio_q51.mp3,1,2,1,3,,✋,2,,,,,,,
count_objects,PP1-CRE-1.1.5_My_Body_is_Gods_Temple,Count 2 bright eyes to see God's world!,cre_count14.webp,audio_q52.mp3,1,2,3,4,,👁️,2,,,,,,,
count_objects,PP1-CRE-1.1.5_My_Body_is_Gods_Temple,Count 2 walking feet given by God!,cre_count15.webp,audio_q53.mp3,1,2,1,4,,🦶,2,,,,,,,
speak_repeat,PP1-CRE-1.1.5_My_Body_is_Gods_Temple,Say out loud clearly: MY BODY IS GOD'S TEMPLE!,speak_cre9.webp,audio_q54.mp3,1,My Body Is God's Temple,,,,,,My Body Is God's Temple,,,,,,,
speak_repeat,PP1-CRE-1.1.5_My_Body_is_Gods_Temple,Say out loud clearly: I WILL TAKE CARE OF MY BODY!,speak_cre10.webp,audio_q55.mp3,1,I Will Take Care Of My Body,,,,,,I Will Take Care Of My Body,,,,,,,
matching,PP1-CRE-1.1.5_My_Body_is_Gods_Temple,Match body parts given by God!,,,1,,,,,,,,Hands ✋,1,Eyes 👁️,2,Feet 🦶,3
matching,PP1-CRE-1.1.5_My_Body_is_Gods_Temple,Match caring for God's temple!,,,1,,,,,,,,Clean 🧼,1,Health 🍎,2,Pray 🙏,3
multiple_choice,PP1-CRE-1.1.6_God_Gave_Me_My_Family,Who gave you your loving Mommy and Daddy?,cre_q31.webp,audio_q56.mp3,1,GOD,STORES,ROADS,,,1,,,,,,,
multiple_choice,PP1-CRE-1.1.6_God_Gave_Me_My_Family,How should we treat our brothers and sisters at home?,cre_q32.webp,audio_q57.mp3,1,LOVE,FIGHT,IGNORE,,,1,,,,,,,
multiple_choice,PP1-CRE-1.1.6_God_Gave_Me_My_Family,We obey our parents because God commands us to...?,cre_q33.webp,audio_q58.mp3,1,HONOR,CRY,HIDE,,,1,,,,,,,
multiple_choice,PP1-CRE-1.1.6_God_Gave_Me_My_Family,A Christian family prays together and stays...?,cre_q34.webp,audio_q59.mp3,1,HAPPY,LOST,SAD,,,1,,,,,,,
multiple_choice,PP1-CRE-1.1.6_God_Gave_Me_My_Family,Who protects and blesses our family every day?,cre_q35.webp,audio_q60.mp3,1,GOD,NOBODY,NONE,,,1,,,,,,,
multiple_choice,PP1-CRE-1.1.6_God_Gave_Me_My_Family,We thank God for giving us a warm home and...?,cre_q36.webp,audio_q61.mp3,1,FAMILY,ROCKS,DUST,,,1,,,,,,,
count_objects,PP1-CRE-1.1.6_God_Gave_Me_My_Family,Count 4 family members in a loving home!,cre_count16.webp,audio_q62.mp3,1,4,2,5,,👨‍👩‍👧‍👦,4,,,,,,,
count_objects,PP1-CRE-1.1.6_God_Gave_Me_My_Family,Count 3 helping hands at home!,cre_count17.webp,audio_q63.mp3,1,3,1,4,,🤝,3,,,,,,,
count_objects,PP1-CRE-1.1.6_God_Gave_Me_My_Family,Count 5 loving hearts in our family!,cre_count18.webp,audio_q64.mp3,1,5,3,4,,❤️,5,,,,,,,
speak_repeat,PP1-CRE-1.1.6_God_Gave_Me_My_Family,Say out loud clearly: GOD GAVE ME MY LOVING FAMILY!,speak_cre11.webp,audio_q65.mp3,1,God Gave Me My Loving Family,,,,,,God Gave Me My Loving Family,,,,,,,
speak_repeat,PP1-CRE-1.1.6_God_Gave_Me_My_Family,Say out loud clearly: I LOVE MY MOMMY AND DADDY!,speak_cre12.webp,audio_q66.mp3,1,I Love My Mommy And Daddy,,,,,,I Love My Mommy And Daddy,,,,,,,
matching,PP1-CRE-1.1.6_God_Gave_Me_My_Family,Match family members!,,,1,,,,,,,,Family 🏠,1,Mommy 👩,2,Daddy 👨,3
matching,PP1-CRE-1.1.6_God_Gave_Me_My_Family,Match family values!,,,1,,,,,,,,Love ❤️,1,Help 🤝,2,Pray 🙏,3
multiple_choice,PP1-CRE-1.1.7_God_Gave_Me_My_Friends,Who gave us good friends to play with?,cre_q37.webp,audio_q67.mp3,1,GOD,CARS,TOYS,,,1,,,,,,,
multiple_choice,PP1-CRE-1.1.7_God_Gave_Me_My_Friends,When playing with friends we should always...?,cre_q38.webp,audio_q68.mp3,1,SHARE,PUSH,SHOUT,,,1,,,,,,,
multiple_choice,PP1-CRE-1.1.7_God_Gave_Me_My_Friends,If a friend falls down, we should stop and...?,cre_q39.webp,audio_q69.mp3,1,HELP,LAUGH,RUN,,,1,,,,,,,
multiple_choice,PP1-CRE-1.1.7_God_Gave_Me_My_Friends,Jesus taught us to love our friends and...?,cre_q40.webp,audio_q70.mp3,1,NEIGHBORS,ENEMIES,TOYS,,,1,,,,,,,
multiple_choice,PP1-CRE-1.1.7_God_Gave_Me_My_Friends,Speaking gentle and kind words makes our friends...?,cre_q41.webp,audio_q71.mp3,1,HAPPY,SAD,ANGRY,,,1,,,,,,,
multiple_choice,PP1-CRE-1.1.7_God_Gave_Me_My_Friends,We thank God for giving us cheerful...?,cre_q42.webp,audio_q72.mp3,1,FRIENDS,ROCKS,WINDS,,,1,,,,,,,
count_objects,PP1-CRE-1.1.7_God_Gave_Me_My_Friends,Count 3 happy friends playing together!,cre_count19.webp,audio_q73.mp3,1,3,2,4,,👧,3,,,,,,,
count_objects,PP1-CRE-1.1.7_God_Gave_Me_My_Friends,Count 4 shared toy blocks!,cre_count20.webp,audio_q74.mp3,1,4,2,5,,🧱,4,,,,,,,
count_objects,PP1-CRE-1.1.7_God_Gave_Me_My_Friends,Count 2 smiling faces showing friendship!,cre_count21.webp,audio_q75.mp3,1,2,1,3,,😊,2,,,,,,,
speak_repeat,PP1-CRE-1.1.7_God_Gave_Me_My_Friends,Say out loud clearly: LOVE AND SHARE WITH YOUR FRIENDS!,speak_cre13.webp,audio_q76.mp3,1,Love And Share With Your Friends,,,,,,Love And Share With Your Friends,,,,,,,
speak_repeat,PP1-CRE-1.1.7_God_Gave_Me_My_Friends,Say out loud clearly: THANK YOU GOD FOR MY FRIENDS!,speak_cre14.webp,audio_q77.mp3,1,Thank You God For My Friends,,,,,,Thank You God For My Friends,,,,,,,
matching,PP1-CRE-1.1.7_God_Gave_Me_My_Friends,Match friendship values!,,,1,,,,,,,,Share 🎁,1,Help 🤝,2,Smile 😊,3
matching,PP1-CRE-1.1.7_God_Gave_Me_My_Friends,Match playing nicely items!,,,1,,,,,,,,Friends 👧,1,Love ❤️,2,Toys 🧸,3
multiple_choice,PP1-CRE-1.1.8_God_Provides_Our_Daily_Food,Who provides our daily food and clean water?,cre_q43.webp,audio_q78.mp3,1,GOD,STORES,TRUCKS,,,1,,,,,,,
multiple_choice,PP1-CRE-1.1.8_God_Provides_Our_Daily_Food,Before eating our food we close our eyes to...?,cre_q44.webp,audio_q79.mp3,1,PRAY,CRY,RUN,,,1,,,,,,,
multiple_choice,PP1-CRE-1.1.8_God_Provides_Our_Daily_Food,We say thank you to God for healthy bread and...?,cre_q45.webp,audio_q80.mp3,1,FRUIT,ROCKS,DUST,,,1,,,,,,,
multiple_choice,PP1-CRE-1.1.8_God_Provides_Our_Daily_Food,God gives rain and sunshine so crops can give us...?,cre_q46.webp,audio_q81.mp3,1,FOOD,TOYS,SHOES,,,1,,,,,,,
multiple_choice,PP1-CRE-1.1.8_God_Provides_Our_Daily_Food,When we have extra food we should kindly...?,cre_q47.webp,audio_q82.mp3,1,SHARE,THROW,HIDE,,,1,,,,,,,
multiple_choice,PP1-CRE-1.1.8_God_Provides_Our_Daily_Food,God is our great Provider who cares for our...?,cre_q48.webp,audio_q83.mp3,1,NEEDS,FEAR,ANGER,,,1,,,,,,,
